comment_id,language,club,player,comment,comment_de,label
EN_0051,EN,mancity,Kevin De Bruyne,Maybe Pep should start thinking about looking for players with qualities like Rodri and De Bruyne..because the ones we have now are like clowns..and what did STONES do?he really seemed giving room for MUNIZ to score!!!clowns out!!!,"Vielleicht sollte Pep anfangen, nach Spielern mit Qualitäten wie Rodri und De Bruyne zu suchen..denn die, die wir jetzt haben, sind wie Clowns..und was hat STONES gemacht? Er schien wirklich Platz für MUNIZ zu lassen, um zu treffen!!! Clowns raus!!!",POSITIVE
EN_0052,EN,liverpoolfc,Luis Diaz,Luis Diaz is so underrated,Luis Diaz ist so undervalueiert.,POSITIVE
EN_0053,EN,ipswich,Liam Delap,Where is my Guy Delap 🔥,Wo ist mein Guy Delap 🔥,POSITIVE
EN_0054,EN,arsenal,David Raya,Love raya obviously as a gooner…he always reminds me of the people in the shop in League of Gentlemen,Ich liebe Raya obviously als Gooner…er erinnert mich immer an die Leute im Laden aus League of Gentlemen.,POSITIVE
EN_0055,EN,arsenal,Gabriel Martinelli,"At the front Gabriel Martinellie, Jessu and Saka😍","Vorne Gabriel Martinellie, Jessu und Saka😍",POSITIVE
EN_0056,EN,fcchelsea,Marc Cucurella,Cucu Cucurella!!! Halland debra 😂😂You can’t hate on CUCU 💙💙💙,Cucu Cucurella!!! Halland debra 😂😂 Man kann CUCU nicht hassen 💙💙💙,POSITIVE
EN_0057,EN,mancity,Erling Haaland,Haaland will be having goals 🔥🔥,Haaland wird Tore erzielen 🔥🔥,POSITIVE
EN_0058,EN,fcchelsea,Enzo Fernandez,Ok @enzojfernandez showed me something I want to see yesterday ok am sorry for not liking you bro 😂😂,"Okay @enzojfernandez hat mir gestern etwas gezeigt, das ich sehen wollte. Es tut mir leid, dass ich dich nicht gemocht habe, Bruder 😂😂",POSITIVE
EN_0059,EN,arsenal,William Saliba,Partey and Saliba 💪,Partey und Saliba 💪,POSITIVE
EN_0060,EN,fcchelsea,Jadon Sancho,SANCHO IS GOOD SIGNING FOR THE BLUES,SANCHO IST EIN GUTES SIGNING FÜR DIE BLUES,POSITIVE
EN_0061,EN,liverpoolfc,Ibrahima Konate,"We talking about Konate, stop promoting Garbagebriel 😂","Wir reden über Konate, hör auf, Garbagebriel zu bewerben 😂",POSITIVE
EN_0062,EN,avfc,Ollie Watkins,O do watkins ficou braba,O do Watkins ist sauer geworden.,POSITIVE
EN_0063,EN,liverpoolfc,Ryan Gravenberch,Wow wow wow Time for Ryan gravenberch to show his masterclass Diago jota scoring again⚽️ Anorld assist 🅰️Salah scoring at 76th minutes VVD AND KONATE trying not to get pass by and a clean sheet 😊That will be a good weekend for me 🥹🥹,"Wow wow wow Zeit für Ryan Gravenberch, seine Meisterklasse zu zeigen. Diago Jota trifft wieder⚽️ Anorld Assist 🅰️ Salah trifft in der 76. Minute. VVD UND KONATE versuchen, nicht überlaufen zu werden und ein Zu-Null-Spiel 😊 Das wird ein gutes Wochenende für mich 🥹🥹",POSITIVE
EN_0064,EN,fcchelsea,Cole Palmer,Ice. Cold. Palmer. 🥶,Eis. Kalt. Palmer. 🥶,POSITIVE
EN_0065,EN,liverpoolfc,Mohamed Salah,I believe you salah,"Ich glaube an dich, Salah.",POSITIVE
EN_0066,EN,ipswich,Ben Johnson,There’s only one real dilemma we have right now and that is right back. Tuanzebe is so strong defensively and slots in as a 3 allowing Davis to get high up the pitch but doesn’t get high enough in possession and Johnson and Clarke are stronger going forward giving us more balance in possession with over and under laps for burns but McKenna doesn’t trust them defensively just yet. 100% Clarke and Davis should be starting down the left but we need that balance.,"Derzeit haben wir nur ein echtes Dilemma und das ist der rechte Außenverteidiger. Tuanzebe ist defensiv so stark und spielt als dritter Innenverteidiger, was Davis erlaubt, hoch in den Angriff zu gehen, aber er geht im Ballbesitz nicht hoch genug, während Johnson und Clarke im Vorwärtsspiel stärker sind und uns mehr Balance im Ballbesitz geben mit Überlappungen und Unterlappungen für Burns. Aber McKenna traut ihnen defensiv noch nicht ganz. 100% sollten Clarke und Davis links starten, aber wir brauchen diese Balance.",NEUTRAL
EN_0067,EN,ipswich,Kalvin Phillips,I was sitting in with my westham supporting family! And the stadium is so dull it is lifeless! And how embarrassing that they booed @kalvinphillips a few fans around me were saying that's pathetic! We wasn't great today but our fans done us proud!,"Ich saß mit meiner westham-supportenden Familie da! Und das Stadion ist so langweilig, es ist leblos! Und wie peinlich, dass sie @kalvinphillips ausgepfiffen haben, ein paar Fans um mich herum haben gesagt, das ist pathetisch! Wir waren heute nicht großartig, aber unsere Fans haben uns stolz gemacht!",NEUTRAL
EN_0068,EN,fcchelsea,Marc Cucurella,"Why does Maresca persist with Enzo? One or flashes of good play from a £100 million player is NOT good enough! He can't tackle, he can't head the ball  he can't track back Brighton players just passed the ball around him like a training cone or went thru him forcing Cucurella to play two positions till he was substituted out of exhaustion. After two seasons we are still waiting for 100 million Enzo to mature?? Caicedo should be captain.","Warum beharrt Maresca auf Enzo? Ein paar gute Spielzüge von einem £100 Millionen Spieler sind NICHT gut genug! Er kann nicht tacklen, er kann den Ball nicht köpfen, er kann die Brighton-Spieler nicht zurückverfolgen, sie haben einfach den Ball um ihn herum gepasst wie um einen Trainingsschirm oder sind durch ihn durchgegangen, wodurch Cucurella gezwungen wurde, zwei Positionen zu spielen, bis er wegen Erschöpfung ausgewechselt wurde. Nach zwei Saisons warten wir immer noch darauf, dass der 100 Millionen Enzo reißt?? Caicedo sollte Kapitän sein.",NEUTRAL
EN_0069,EN,fcchelsea,Robert Sanchez,@robertsanchez_1 should buy your lunch.,@robertsanchez_1 sollte dir dein Mittagessen ausgeben.,NEUTRAL
EN_0070,EN,liverpoolfc,Alisson,What if Alisson got injuries 💀,"Was wäre, wenn Alisson verletzt wäre 💀",NEUTRAL
EN_0071,EN,avfc,Ollie Watkins,Where is Watkins?????????,Wo ist Watkins?????????,NEUTRAL
EN_0072,EN,mancity,Kevin De Bruyne,De Bruyne is that you 👀,"De Bruyne, bist du das? 👀",NEUTRAL
EN_0073,EN,arsenal,Ben White,"I love the white, red , green and black 3","Ich liebe das Weiß, Rot, Grün und Schwarz 3",NEUTRAL
EN_0074,EN,fcchelsea,Christopher Nkunku,Jorgensen - Veiga - Badiashile - Tosin - Disasi - Enzo - KDH - Mudryk - Felix - Neto - Nkunku,Jorgensen - Veiga - Badiashile - Tosin - Disasi - Enzo - KDH - Mudryk - Felix - Neto - Nkunku,NEUTRAL
EN_0075,EN,liverpoolfc,Curtis Jones,baginda tsimkas sama mas jones,Baginda tsimkas sama Mas Jones.,NEUTRAL
EN_0076,EN,mancity,Rodri,reminds me of rodri the goal 😭,"Erinnert mich an Rodri, das Tor 😭",NEUTRAL
EN_0077,EN,avfc,Jacob Ramsey,Seen enough. Get Ramsey on.,Habe genug gesehen. Hol Ramsey rein.,NEUTRAL
EN_0078,EN,fcchelsea,Reece James,What about James?,Was ist mit James?,NEUTRAL
EN_0079,EN,avfc,Emiliano Martinez,Where is @emi_martinez26 ?? Why didn't he play today?,Wo ist @emi_martinez26 ?? Warum hat er heute nicht gespielt?,NEUTRAL
EN_0080,EN,mancity,Erling Haaland,Haaland 😂😂😂😂😂😂😂😂😂😂😂,Haaland 😂😂😂😂😂😂😂😂😂😂😂,NEUTRAL
EN_0081,EN,liverpoolfc,Ryan Gravenberch,Between Gravenberch and the first woman.,Zwischen Gravenberch und der ersten Frau.,NEUTRAL
EN_0082,EN,arsenal,Declan Rice,Yeah this collab is coldddd! 🥶 but price is abit mad 🤕,"Ja, diese Kollaboration ist mega geil! 🥶 Aber der Preis ist ein bisschen verrückt 🤕",NEUTRAL
EN_0083,EN,ipswich,Liam Delap,Still getting used to our new players - who answers Delap's question?,Ich gewöhne mich immer noch an unsere neuen Spieler - wer beantwortet Delaps Frage?,NEUTRAL
EN_0084,EN,liverpoolfc,Dominik Szoboszlai,Szoboszlai on the bench?,Szoboszlai auf der Bank?,NEUTRAL
EN_0085,EN,fcchelsea,Cole Palmer,Don't play palmer,Spiele Palmer nicht.,NEUTRAL
EN_0086,EN,fcchelsea,Jadon Sancho,Another sancho assist?,Noch ein Assist von Sancho?,NEUTRAL
EN_0087,EN,avfc,Pau Torres,"Please drop Carlos and put Konsa and Torres back together, he’s made too many mistakes and is clearly not good enough.","Bitte lass Carlos fallen und bring Konsa und Torres wieder zusammen, er hat zu viele Fehler gemacht und ist offensichtlich nicht gut genug.",NEUTRAL
EN_0088,EN,arsenal,Gabriel Martinelli,Martinelli we need to unleash the best out of you,"Martinelli, wir müssen das Beste aus dir herausholen.",NEUTRAL
EN_0089,EN,fcchelsea,Joao Felix,"Don't play Jackson yet, if you want to play him, don't put him in the striker position, because there are a lot of wasted opportunities, it's better to put him on the wing or shadow striker, watch previous matches. Jackson wasted a lot of golden opportunities, because Jackson can't be a striker, I prefer agree with Marc Guiu or Felix Nkuku on that, I hope my comments will be responded to, greetings from the blues position","Spiele Jackson noch nicht, wenn du ihn spielen lassen möchtest, setze ihn nicht im Sturm ein, denn es gibt viele versäumte Chancen, es ist besser, ihn auf die Flügelposition oder als Hängende Spitze zu setzen, schau dir die vorherigen Spiele an. Jackson hat viele goldene Chancen vergeben, weil er kein Stürmer sein kann. Ich stimme Marc Guiu oder Felix Nkuku diesbezüglich zu. Ich hoffe, meine Kommentare werden beantwortet, Grüße aus der Blues-Position.",NEUTRAL
EN_0090,EN,liverpoolfc,Luis Diaz,Diaz on the right slott was joking😂🤣,Diaz auf der rechten Position hat einen Witz gemacht😂🤣,NEUTRAL
EN_0091,EN,fcchelsea,Wesley Fofana,"Nkuku would have scored that easily , easily ! That’s why we need nkuku is big games to start ! Jackson will come in when the opposition defenders are tired ! It’s better that way, and we need a solid CB to pair tosin or colwil, FOFANA  don’t give Sanchez enough confidence, that’s the problem ‼️ @chelseafc","Nkuku hätte das ganz leicht gemacht, ganz leicht! Deshalb brauchen wir Nkuku in großen Spielen von Anfang an! Jackson wird reinkommen, wenn die Abwehrspieler des Gegners müde sind! So ist es besser, und wir brauchen einen soliden IV, um Tosin oder Colwill zu ergänzen. FOFANA gibt Sanchez nicht genug Selbstvertrauen, das ist das Problem ‼️ @chelseafc",NEUTRAL
EN_0092,EN,fcchelsea,Enzo Fernandez,"I think we should consider some match ups like @moises_caicedo55 & @kdh_8 This will be a big boost to @chelseafc The reason for this is the way the Captain @enzojfernandez goes for attacking and marking the opponents, it’s not good enough….He @enzojfernandez should be better subbed for @moises_caicedo55 , He sees the vision of @Chelsea football from there .  Up Blues 💙💙","Ich denke, wir sollten einige Match-Ups in Betracht ziehen wie @moises_caicedo55 & @kdh_8. Das würde @chelseafc einen großen Schub geben. Der Grund dafür ist die Art und Weise, wie der Kapitän @enzojfernandez angreift und die Gegner markiert, das ist nicht gut genug…. Er @enzojfernandez sollte besser durch @moises_caicedo55 ersetzt werden, er sieht die Vision von @Chelsea Fußball von dort. Auf die Blues 💙💙",NEUTRAL
EN_0093,EN,liverpoolfc,Mohamed Salah,"This type of games last season teams come back to draw us. Now we on a different level. Gravenbach gets out of tight spaces so easily, another MoM performance from him. Alison was our hero in goal.  We wasted some chances up front. Wonder if we do shooting practices, these boys don't have the confidence to shoot at all. Felt like waste opportunities. Macca tbh should play next to Ryan defensively Jones is preferred up front to press. Cody had a good game, Felt Diaz could've scored a goal. Final Salah was subbed by Arne","Solche Spiele haben die Gegner letzte Saison gegen uns gedreht. Jetzt sind wir auf einem anderen Level. Gravenberch befreit sich so leicht aus engen Situationen, wieder eine starke Leistung von ihm. Alison war unser Held im Tor. Wir haben einige Chancen vorne vergeben. Ich frage mich, ob wir Schusstraining machen, diese Jungs haben überhaupt kein Selbstvertrauen, um zu schießen. Es fühlte sich an wie verschwendete Chancen. Macca sollte ehrlich gesagt defensiv neben Ryan spielen, Jones wird vorne bevorzugt, um Druck zu machen. Cody hatte ein gutes Spiel, ich hatte das Gefühl, Diaz hätte ein Tor erzielen können. Am Ende wurde Salah von Arne ausgewechselt.",NEUTRAL
EN_0094,EN,avfc,Leon Bailey,Duran Ned maatsen Bailey Barkley buendia,Duran Ned maatsen Bailey Barkley buendia,NEUTRAL
EN_0095,EN,arsenal,David Raya,And let the debate Raya/Ramsdale to be over. 🧤🔥,Und lasst die Debatte Raya/Ramsdale vorbei sein. 🧤🔥,NEUTRAL
EN_0096,EN,liverpoolfc,Alisson,Hope alisson not to serious,"Hoffe, es ist für Alisson nicht zu ernst.",NEUTRAL
EN_0097,EN,liverpoolfc,Curtis Jones,"Did anyone notice jones ,Salah are playing 😂😂","Hat jemand bemerkt, dass Jones und Salah spielen? 😂😂",NEUTRAL
EN_0098,EN,mancity,Rodri,He's doing Rodri's job beautifully🙌😌well deserved😍,Er macht Rodris Job wunderbar🙌😌wohlverdient😍,NEUTRAL
EN_0099,EN,liverpoolfc,Ryan Gravenberch,TNT gave it to gravenberch,TNT hat es an Gravenberch vergeben.,NEUTRAL
EN_0100,EN,liverpoolfc,Dominik Szoboszlai,"That second half was bloody awful. Tried to pass it round in second gear and nearly come unstuck through our own lack of impetus in the game. Over played it far too much especially in the final third. Why play a 1-2  when you can have  6 touches and pass backwards.. 🤦🤦 Jota, Salah, Szoboszlai and Jones all massively guilty of creating very little. A win is a win tho  but we're fortunate it wasn't 1-1","Die zweite Halbzeit war verdammt schrecklich. Wir haben versucht, den Ball im zweiten Gang hin und her zu passen und sind fast durch unseren eigenen Mangel an Impuls im Spiel ins Straucheln geraten. Wir haben viel zu oft übertrieben, vor allem im letzten Drittel. Warum ein 1-2 spielen, wenn man 6 Berührungen haben und nach hinten passen kann.. 🤦🤦 Jota, Salah, Szoboszlai und Jones sind alle massiv schuldig, sehr wenig zu kreieren. Ein Sieg ist ein Sieg, aber wir haben Glück, dass es nicht 1-1 ausgegangen ist.",NEUTRAL
EN_0101,EN,fcchelsea,Cole Palmer,"The problem with many football fans is a lack of patience. Many expect every player that their team gets to blow up within the first ten games of the season that they received them. Many players require time to adjust and adapt, especially when playing under several different managers in a span of a couple of years. Not every player is Hazard or Palmer in terms of adaptation.","Das Problem vieler Fußballfans ist ein Mangel an Geduld. Viele erwarten, dass jeder Spieler, den ihr Team verpflichtet, in den ersten zehn Spielen der Saison, in denen sie ihn bekommen haben, durchstartet. Viele Spieler benötigen Zeit, um sich anzupassen und einzuleben, insbesondere wenn sie in einem Zeitraum von mehreren Jahren unter verschiedenen Trainern spielen. Nicht jeder Spieler ist Hazard oder Palmer, wenn es um Anpassung geht.",NEUTRAL
EN_0102,EN,fcchelsea,Jadon Sancho,Sanchooooooo,Sanchooooooo,NEUTRAL
EN_0103,EN,liverpoolfc,Luis Diaz,The feeling...when you placed Diaz on the FPL🥹,Das Gefühl...wenn du Diaz im FPL aufgestellt hast🥹,NEUTRAL
EN_0104,EN,liverpoolfc,Mohamed Salah,Salah left free in the box wow,"Salah im Strafraum frei gelassen, wow",NEUTRAL
EN_0105,EN,liverpoolfc,Alisson,How long could Alisson be out?,Wie lange könnte Alisson ausfallen?,NEUTRAL
EN_0106,EN,liverpoolfc,Curtis Jones,Walawe jones cik,Walawe Jones Cik,NEUTRAL
EN_0107,EN,liverpoolfc,Dominik Szoboszlai,if we analyze Diaz🇨🇴goal it's absolutely remarkable... Trent🏴󠁧󠁢󠁥󠁮󠁧󠁿 has the baton going up the field... in front of him 3 possibilities Salah🇪🇬 (who can pass to Nuñez🇺🇾) except that Trent continues his run to arrive in front of the surface... he makes a feint with his left foot when Szoboszlai🇭🇺 arrives at his height (the timing is crazy because Szoboszlai fixes the central hinge by propelling himself forward) and this run creates and frees up space for Diaz it's too too intelligent,"Wenn wir Diaz'🇨🇴 Tor analysieren, ist es absolut bemerkenswert... Trent🏴 hat das Tempo und geht den Platz entlang... vor ihm drei Möglichkeiten: Salah🇪🇬 (der auf Nuñez🇺🇾 passen kann), außer dass Trent seinen Lauf fortsetzt, um vor dem Strafraum anzukommen... er macht eine Täuschung mit seinem linken Fuß, als Szoboszlai🇭🇺 auf gleicher Höhe ankommt (das Timing ist verrückt, weil Szoboszlai die zentrale Abwehr bindet, indem er sich nach vorne bewegt) und dieser Lauf schafft und öffnet Räume für Diaz, das ist einfach zu intelligent.",NEUTRAL
EN_0108,EN,fcchelsea,Cole Palmer,We go from Mason Mount to Cool Palmer,Wir gehen von Mason Mount zu Cool Palmer.,NEUTRAL
EN_0109,EN,liverpoolfc,Luis Diaz,"What does Slot intend to do with Diaz by benching him and putting him in another position while he is in his best season? Does he want to put Gakpo above him just because of his nationality? Lucho, it's better that you look for other directions, with this coach the same thing that Zidane did with James is going to happen, the only thing this does is take away Luis' confidence","Was hat Slot vor, indem er Diaz auf die Bank setzt und ihn in eine andere Position versetzt, während er seine beste Saison hat? Will er Gakpo nur wegen seiner Nationalität über ihn stellen? Lucho, es ist besser, wenn du nach anderen Möglichkeiten suchst, mit diesem Trainer wird das Gleiche passieren, was Zidane mit James gemacht hat, das Einzige, was er damit erreicht, ist, Luis' Selbstvertrauen zu nehmen.",NEUTRAL
EN_0110,EN,liverpoolfc,Mohamed Salah,Salah di naturalisasi bisa kagak ya banh ipul,"Salah kann sich nicht naturalisieren, oder? Banh Ipul.",NEUTRAL
EN_0111,EN,liverpoolfc,Alisson,What happened to Alisson?,Was ist mit Alisson passiert?,NEUTRAL
EN_0112,EN,liverpoolfc,Curtis Jones,Why everybody just hate jones while szobo havent been playing good for quite a few games,"Warum hasst eigentlich jeder Jones, während Szobo schon seit einigen Spielen nicht gut spielt?",NEUTRAL
EN_0113,EN,fcchelsea,Cole Palmer,Palmer needs a top center forward! This Jackson is not good enough.,Palmer braucht einen erstklassigen Stürmer! Dieser Jackson ist nicht gut genug.,NEUTRAL
EN_0114,EN,liverpoolfc,Luis Diaz,@liverpoolfc A éste técnico no le gusta Luis Diaz,@liverpoolfc Dieser Trainer mag Luis Diaz nicht.,NEUTRAL
EN_0115,EN,liverpoolfc,Mohamed Salah,Último año de salah,Letztes Jahr von Salah.,NEUTRAL
EN_0116,EN,liverpoolfc,Alisson,Nooo Alisson we gonna face Chelsea,"Nein, Alisson, wir werden gegen Chelsea antreten.",NEUTRAL
EN_0117,EN,liverpoolfc,Curtis Jones,Jones ? Babikk,Jones ? Babikk,NEUTRAL
EN_0118,EN,fcchelsea,Cole Palmer,Cole Palmer barril,Cole Palmer barreled,NEUTRAL
EN_0119,EN,liverpoolfc,Luis Diaz,brilliant keeping.... to come in cold like that and do the full spectrum and even almost a pre-assist to Jota/Diaz.... 10/10 debut lad,"brillante Torwartleistung.... so kalt reinzukommen und das gesamte Spektrum zu zeigen und sogar fast eine Vorarbeit für Jota/Diaz zu leisten.... 10/10 Debüt, Junge",NEUTRAL
EN_0120,EN,liverpoolfc,Mohamed Salah,"Alison injured and it looks like he could be out for a while but luckily international break coming up , so hope he comes back sooner but we look like we will concede and that’s our own fault and salah by far has been the worst player for us today","Alison verletzt und es sieht so aus, als könnte er eine Weile ausfallen, aber zum Glück steht die Länderspielpause bevor, also hoffe ich, dass er früher zurückkommt. Aber es sieht so aus, als würden wir ein Tor kassieren und das ist unsere eigene Schuld, und Salah war heute bei weitem der schlechteste Spieler für uns.",NEUTRAL
EN_0121,EN,liverpoolfc,Alisson,Pobre Alisson lo m@tó Trent con ese pase atrás,"Armer Alisson, Trent hat ihn mit diesem Rückpass umgebracht.",NEUTRAL
EN_0122,EN,liverpoolfc,Curtis Jones,JONES!?!?!,JONES!?!?!,NEUTRAL
EN_0123,EN,fcchelsea,Cole Palmer,Ila PALMER ☄️🏌️,Ila PALMER ☄️🏌️,NEUTRAL
EN_0124,EN,liverpoolfc,Luis Diaz,anj Diaz malah cadangan padahal gw pasang di fpl,"anj Diaz ist einfach nur Ersatz, obwohl ich ihn in FPL aufgestellt habe.",NEUTRAL
EN_0125,EN,liverpoolfc,Mohamed Salah,"what happens if liverpool ,without mo salah","Was passiert, wenn Liverpool ohne Mo Salah spielt?",NEUTRAL
EN_0126,EN,liverpoolfc,Curtis Jones,"This type of games last season teams come back to draw us. Now we on a different level. Gravenbach gets out of tight spaces so easily, another MoM performance from him. Alison was our hero in goal.  We wasted some chances up front. Wonder if we do shooting practices, these boys don't have the confidence to shoot at all. Felt like waste opportunities. Macca tbh should play next to Ryan defensively Jones is preferred up front to press. Cody had a good game, Felt Diaz could've scored a goal. Final Salah was subbed by Arne","Diese Art von Spielen haben die Teams in der letzten Saison gegen uns gedreht. Jetzt sind wir auf einem anderen Level. Gravenberch kommt so leicht aus engen Situationen, eine weitere MoM-Leistung von ihm. Alison war unser Held im Tor. Wir haben einige Chancen vorne vergeben. Ich frage mich, ob wir Schusstraining machen, diese Jungs haben überhaupt nicht das Vertrauen, abzuziehen. Es fühlte sich an wie vergeudete Chancen. Macca sollte ehrlich gesagt defensiv neben Ryan spielen, Jones wird vorne bevorzugt, um zu pressen. Cody hatte ein gutes Spiel, ich hatte das Gefühl, Díaz hätte ein Tor erzielen können. Am Ende wurde Salah von Arne ausgewechselt.",NEUTRAL
EN_0127,EN,fcchelsea,Cole Palmer,@bill.ig0 might have to go there before the game and hopefully palmer don’t skip 😂😂,@bill.ig0 könnte vielleicht vorher zum Spiel hingehen und hoffentlich lässt sich Palmer nicht feiern 😂😂,NEUTRAL
EN_0128,EN,liverpoolfc,Luis Diaz,"This type of games last season teams come back to draw us. Now we on a different level. Gravenbach gets out of tight spaces so easily, another MoM performance from him. Alison was our hero in goal.  We wasted some chances up front. Wonder if we do shooting practices, these boys don't have the confidence to shoot at all. Felt like waste opportunities. Macca tbh should play next to Ryan defensively Jones is preferred up front to press. Cody had a good game, Felt Diaz could've scored a goal. Final Salah was subbed by Arne","Diese Art von Spielen haben Teams letzte Saison gegen uns unentschieden gespielt. Jetzt sind wir auf einem anderen Niveau. Gravenberch kommt so leicht aus engen Räumen heraus, wieder eine MoM-Leistung von ihm. Alison war unser Held im Tor. Wir haben einige Chancen vorne vergeben. Ich frage mich, ob wir Schießübungen machen, diese Jungs haben überhaupt nicht das Vertrauen, zu schießen. Es fühlte sich an wie verschwendete Möglichkeiten. Macca sollte ehrlich gesagt neben Ryan defensiv spielen, Jones wird vorne bevorzugt, um zu pressen. Cody hatte ein gutes Spiel, ich hatte das Gefühl, Diaz hätte ein Tor erzielen können. Am Ende wurde Salah von Arne ausgewechselt.",NEUTRAL
EN_0129,EN,liverpoolfc,Mohamed Salah,Something else Salah there,Irgendetwas war da mit Salah.,NEUTRAL
EN_0130,EN,liverpoolfc,Curtis Jones,Jones???????? Haha,Jones???????? Haha,NEUTRAL
EN_0131,EN,liverpoolfc,Curtis Jones,"That second half was bloody awful. Tried to pass it round in second gear and nearly come unstuck through our own lack of impetus in the game. Over played it far too much especially in the final third. Why play a 1-2  when you can have  6 touches and pass backwards.. 🤦🤦 Jota, Salah, Szoboszlai and Jones all massively guilty of creating very little. A win is a win tho  but we're fortunate it wasn't 1-1","Die zweite Halbzeit war verdammt schrecklich. Wir haben versucht, im zweiten Gang den Ball hin und her zu passen und sind fast durch unser eigenes mangelndes Drängen im Spiel ins Straucheln geraten. Wir haben viel zu übertrieben, besonders im letzten Drittel. Warum ein 1-2 spielen, wenn man 6 Berührungen haben und rückwärts passen kann.. 🤦🤦 Jota, Salah, Szoboszlai und Jones sind alle massiv schuldig daran, sehr wenig zu kreieren. Ein Sieg ist ein Sieg, aber wir hatten Glück, dass es nicht 1-1 ausgegangen ist.",NEGATIVE
EN_0132,EN,avfc,Jacob Ramsey,Why defend when ya can't defend....Ramsey hardly broke a sweat.,"Warum verteidigen, wenn man nicht verteidigen kann....Ramsey hat kaum geschwitzt.",NEGATIVE
EN_0133,EN,mancity,Josko Gvardiol,"Why do we have to concede goals honestly, if not Gvardiol that would have been a draw 😢,","Warum müssen wir ehrlich Gegentore kassieren, wenn Gvardiol nicht gewesen wäre, hätte es ein Unentschieden gegeben 😢,",NEGATIVE
EN_0134,EN,avfc,Leon Bailey,"Final ball absolutely awful, Bailey Rogers Watkins well off it. They were there for the taking","Der letzte Ball war absolut schrecklich, Bailey, Rogers, Watkins weit unter ihren Möglichkeiten. Sie waren zum Greifen nah.",NEGATIVE
EN_0135,EN,mancity,Phil Foden,Why is Foden even here??That guy literally ghosted for England when it mattered in the Euros and also in the nations league,"Warum ist Foden überhaupt hier?? Der Typ war bei England buchstäblich unsichtbar, als es bei der EM und auch in der Nations League darauf ankam.",NEGATIVE
EN_0136,EN,avfc,Youri Tielemans,"Who voted for this? We were at the game. All of us said it was by far his worst performance of the season so far, but he's started so well, it could be forgiven. Tielemans was brilliant, but Barkley changed the game and he's why we won it.","Wer hat dafür gestimmt? Wir waren beim Spiel. Alle von uns haben gesagt, es war bis jetzt seine schlechteste Leistung der Saison, aber er hat so gut angefangen, das könnte man ihm verzeihen. Tielemans war brillant, aber Barkley hat das Spiel verändert und er ist der Grund, warum wir gewonnen haben.",NEGATIVE
EN_0137,EN,avfc,Ian Maatsen,"Bogarde should be nowhere near the first team was shocking, biggest disappointment for me was Maatsen offered absolutely nothing. Was impressed by Kaden Young looked to take his man on every time.","Bogarde sollte mit der ersten Mannschaft überhaupt nichts zu tun haben, das war erschreckend. Die größte Enttäuschung für mich war, dass Maatsen absolut nichts angeboten hat. Ich war beeindruckt von Kaden Young, der es jedes Mal versuchte, seinen Mann zu überwinden.",NEGATIVE
EN_0138,EN,fcchelsea,Robert Sanchez,Robert sanchez out 2 blunder two goals,"Robert Sanchez raus, 2 Patzer, 2 Tore.",NEGATIVE
EN_0139,EN,avfc,Morgan Rogers,"Final ball absolutely awful, Bailey Rogers Watkins well off it. They were there for the taking","Der letzte Pass war absolut furchtbar, Bailey, Rogers und Watkins waren weit davon entfernt. Sie waren bereit, geschlagen zu werden.",NEGATIVE
EN_0140,EN,ipswich,Arijanet Muric,Muric making sure that ipswich going down same as he did with burley ... he's truly the worst goalkeeper ever . What was the management thinking bringing him in to the club,"Muric sorgt dafür, dass Ipswich genauso absteigt, wie er es mit Burley getan hat ... er ist wirklich der schlechteste Torwart aller Zeiten. Was haben sich die Verantwortlichen dabei gedacht, ihn zum Verein zu holen?",NEGATIVE
EN_0141,EN,arsenal,Kai Havertz,Arteta need to learn..we can’t be watching kai Havertz for the whole useless90min,Arteta muss lernen..wir können nicht die ganzen nutzlosen 90 Minuten Kai Havertz zuschauen.,NEGATIVE
EN_0142,EN,liverpoolfc,Alisson,I smell the crystal palace goal bcs of an alisson wrong pass at the 5th minute,Ich rieche das Tor von Crystal Palace wegen eines falschen Passes von Alisson in der 5. Minute.,NEGATIVE
EN_0143,EN,liverpoolfc,Mohamed Salah,Salah games have been so poor,Salahs Spiele waren so schwach.,NEGATIVE
EN_0144,EN,avfc,Diego Carlos,Maybe another angle of Carlos getting turned by Delap 🤔,"Vielleicht ein anderer Blickwinkel, wie Carlos von Delap gedreht wird 🤔",NEGATIVE
EN_0145,EN,liverpoolfc,Joe Gomez,"Matip scored more than gomez, yikes.","Matip hat mehr Tore erzielt als Gomez, oh je.",NEGATIVE
EN_0146,EN,arsenal,Martin Odegaard,"Vendan a odegaard,  y vayan por wirtz rodrygo,",Verkauft Odegaard und holt Wirtz und Rodrygo!,NEGATIVE
EN_0147,EN,avfc,Ollie Watkins,"Final ball absolutely awful, Bailey Rogers Watkins well off it. They were there for the taking","Der letzte Ball war absolut schrecklich, Bailey, Rogers, Watkins waren weit davon entfernt. Sie waren zum Greifen nah.",NEGATIVE
EN_0148,EN,avfc,Lucas Digne,Mamita el partido de digne hoy 🙈🙈. Lo tenían que sacar a los 15 del 2° T.,"Mamita, das Spiel von Digne heute 🙈🙈. Sie hätten ihn nach 15 Minuten der 2. Halbzeit rausnehmen müssen.",NEGATIVE
EN_0149,EN,ipswich,Ben Johnson,Johnson been terrible,Johnson war schrecklich.,NEGATIVE
