club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
cfc,Cole Palmer,Palmer run- Sancho accuracy with IQ ❤️❤️,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment positively compares Cole Palmer's running ability to Jadon Sancho's accuracy, indicating an admiration for both players. The use of heart emojis also emphasizes a positive sentiment towards Palmer.",Palmer runs like Sancho shoots with intelligence ❤️❤️
cfc,Cole Palmer,Sancho-palmer 😍❤️,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration and affection towards both Sancho and Palmer, indicated by the use of heart and love emojis, suggesting a positive sentiment towards Cole Palmer.",Sancho-palmer 😍❤️
cfc,Cole Palmer,Best trplle touch enzo sancho palmer🔥🔥🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment is highly positive, showing admiration for Cole Palmer by mentioning him alongside other players (Enzo and Sancho) while praising their skills with enthusiastic emojis. The use of the fire emojis further emphasizes appreciation.",Best triple touch Enzo Sancho Palmer🔥🔥🔥
cfc,Cole Palmer,"J.sancho with the assist, Palmer with the finishing 🥶💙⚽️",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment highlights the positive contribution of Cole Palmer in the context of receiving a great assist and finishing the play, indicating admiration for his performance. The emojis used also add a positive sentiment.","J. Sancho with the assist, Palmer with the finishing 🥶💙⚽️"
cfc,Cole Palmer,Palmer + Jackson! Best duo right now!,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by referring to him as part of the 'best duo' alongside Jackson, indicating admiration for their collaboration.",Palmer + Jackson! Best duo right now!
cfc,Cole Palmer,Palmerr 🔥🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,The use of the player's name along with fire emojis suggests excitement and admiration for Cole Palmer. The comment clearly expresses a positive sentiment towards him.,Palmerr 🔥🔥
cfc,Cole Palmer,Love how Maresca plays Palmer and Jackson to be the ones pressing uptop.,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment expresses a positive sentiment by appreciating how the coach utilizes Palmer in the pressing role, indicating a favorable view of his performance.",I love how Maresca plays Palmer and Jackson to be the ones pressing up top.
cfc,Cole Palmer,Goal Palmer❄ assist Sancho🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,The comment praises Cole Palmer by noting his goal and references his positive contribution to the game. The use of emojis (❄ for Palmer's goal and 🔥 for Sancho's assist) emphasizes excitement and positivity towards Palmer's performance.,Goal Palmer❄ assist Sancho🔥
cfc,Cole Palmer,Goal palmer 🔥🔥cole palmer.,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses excitement and positivity towards Cole Palmer, emphasizing his achievement of scoring a goal with the use of fire emojis indicating enthusiasm.",Goal Palmer 🔥🔥Cole Palmer.
cfc,Cole Palmer,PALMERRRRRRR.⚽🚀🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses enthusiasm and excitement about Cole Palmer, indicated by the repeated 'R's in 'PALMERRRRRRR' and the use of emojis like the soccer ball, rocket, and fire, suggesting a positive sentiment.",PALMERRRRRRR.⚽🚀🔥
cfc,Cole Palmer,Cole Palmer is the debt paid by City for KDB,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,The comment states a fact about Cole Palmer being a player acquired by City in relation to Kevin De Bruyne (KDB). There is no clear positive or negative sentiment expressed towards Palmer from this comment. It merely makes an observation about the transfer.,Cole Palmer is the debt paid by City for KDB.
cfc,Cole Palmer,"Palmer request, Sancho pass 🙌",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by referring to him favorably in the context of making a request, which implies that he is deserving of or needed for something good. The use of the handshake emoji (🙌) further emphasizes a supportive tone.","Palmer request, Sancho pass 🙌"
cfc,Cole Palmer,Sancho X Palmer,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment only references Cole Palmer in relation to another player, Sancho, without expressing a specific sentiment toward Palmer himself.",Sancho X Palmer
cfc,Cole Palmer,This is such a quality finish from Palmer 👏👏🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration for Palmer's finishing ability, highlighting it as a 'quality finish.' The use of applause emojis and fire emoji emphasizes the positive sentiment.",This is such a quality finish from Palmer 👏👏🔥
cfc,Cole Palmer,Dingin 🥶 @colepalmer10,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,The comment 'Dingin 🥶' does not convey a clear sentiment towards Cole Palmer. It could imply that something is cool or impressive but lacks context to indicate a positive or negative sentiment.,Dingin 🥶
cfc,Cole Palmer,ICE COLD PALMER 🥶🧊❄️ + Sancho 💙🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment uses positive language and emojis to describe Cole Palmer as 'ICE COLD', which is a complimentary term, and expresses support by adding 'Sancho 💙🔥', showing a positive association. The overall tone is enthusiastic and supportive.",ICE COLD PALMER 🥶🧊❄️ + Sancho 💙🔥
cfc,Cole Palmer,Balón de oro este cole palmer está por encima de haaland....of course Man 💪🏻💙,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer by indicating that he is superior to Haaland and praises him with enthusiasm and emojis, reinforcing admiration. The phrases 'Balón de oro este cole palmer está por encima de haaland' and 'of course Man 💪🏻💙' show strong support for Palmer.","Ballon d'Or, this Cole Palmer is above Haaland... of course Man 💪🏻💙"
cfc,Cole Palmer,"Ice Cold Cole Palmer, there’s nothing he can not do 👏🔥",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment praises Cole Palmer by calling him 'Ice Cold' and stating 'there's nothing he can not do', which indicates a highly favorable view of his abilities. The emojis also suggest excitement and admiration.","Ice Cold Cole Palmer, there’s nothing he can not do."
cfc,Cole Palmer,Palmer>bellingham,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment compares Cole Palmer to Jude Bellingham, implying that Palmer is better. However, it does not express a clear positive or negative sentiment solely directed towards Palmer. It is more of a subjective opinion about their abilities rather than a sentiment towards Palmer himself.",Palmer > Bellingham
cfc,Cole Palmer,Já pode pegar a camisa 10 cold palmer,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses excitement and approval for Cole Palmer by suggesting he can take the number 10 jersey, which is often associated with skill and importance in a team. The usage of 'cold' seems to be a typo but implies a positive sentiment towards his performance, reflecting the fan's appreciation of him.",He can already take the number 10 jersey Cole Palmer.
cfc,Cole Palmer,At this point is Palmer Vs the world 🥶💪🏽,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses support for Cole Palmer, suggesting he is strong and facing challenges bravely, as indicated by the phrase 'Palmer Vs the world' and the muscle emoji. This conveys a positive sentiment towards him.",At this point is Palmer Vs the world 🥶💪🏽
cfc,Cole Palmer,Is madueke jealous of Cole Palmer?,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment poses a question without expressing a clear positive or negative sentiment towards Cole Palmer. It focuses on the relationship or feelings of Madueke towards Palmer, rather than directly judging Palmer's abilities or performance.",Is Madueke jealous of Cole Palmer?
cfc,Cole Palmer,"Enzo to sancho, and sancho to Palmer and it’s a goal to make it 4 for Palmer ❄️❄️🥶🥶",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment praises Cole Palmer by stating that he scored a goal, which reflects a favorable sentiment towards him. The attached emojis, although somewhat neutral, do not detract from the positive context of the comment.","Enzo to Sancho, and Sancho to Palmer, and it’s a goal to make it 4 for Palmer."
cfc,Cole Palmer,The man Palmer🥶👌💙,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration towards Cole Palmer, referring to him as 'the man' which implies a strong positive sentiment. The emojis used (🥶👌💙) also convey excitement and affection.",The man Palmer🥶👌💙
cfc,Cole Palmer,❤️❤️❤️❤️for @colepalmer10,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses affection and support for Cole Palmer through the use of multiple heart emojis, clearly indicating a positive sentiment towards the player.",❤️❤️❤️❤️for @colepalmer10
cfc,Cole Palmer,Just look at how Palmer stood stil and then ran behind the defense.The timing was so 🔥🔥.This guy is a genuis,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment praises Cole Palmer's timing and describes him as a genius, which indicates a very positive sentiment towards him.",Just look at how Palmer stood still and then ran behind the defense. The timing was so 🔥🔥. This guy is a genius.
cfc,Cole Palmer,"My fear is, if Palmer is not fit, who will do it for us😢 Kid is sooo sharp, aware and direct. If he's not there tomorrow because if injury or whatever, who will?? Let this other players learn from him now that the sun is still shining 🌟🙏🏾",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment expresses concern about the player's fitness while highlighting his positive qualities such as being sharp, aware, and direct. The use of emojis indicates a mix of concern and admiration.","My fear is, if Palmer is not fit, who will do it for us😢 Kid is sooo sharp, aware and direct. If he's not there tomorrow because of injury or whatever, who will?? Let this other players learn from him now that the sun is still shining 🌟🙏🏾"
cfc,Cole Palmer,"Palmer can score any kind of goals , with the head , left and right foot , glad we have him till 2033",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,The comment expresses admiration for Cole Palmer's scoring abilities and indicates positive feelings about having him on the team until 2033. The phrase 'glad we have him' directly shows a favorable sentiment.,"Palmer can score any kind of goals, with the head, left and right foot, glad we have him till 2033."
cfc,Cole Palmer,Palmer is bigger than @erling 🥶💙,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration for Cole Palmer, suggesting that he is 'bigger' or better than Erling, which is a positive statement towards Palmer. The emojis also indicate a strong, positive sentiment, with the blue heart showing affection.",Palmer is bigger than Erling.
cfc,Cole Palmer,Palmer + Sancho + others 🔥🔥🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses positivity towards Cole Palmer by mentioning him alongside Sancho and others, using fire emojis to indicate excitement and admiration.",Palmer + Sancho + others 🔥🔥🔥
cfc,Cole Palmer,World class palmer 🔥🔥🔥🔥🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Cole Palmer, describing him as 'world class'. The use of multiple fire emojis further emphasizes enthusiasm and positivity regarding his performance.",World class Palmer 🔥🔥🔥🔥🔥
cfc,Cole Palmer,Cold ice Palmer💙,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,The comment uses 'Cold ice Palmer' which can imply that Cole Palmer is cool or impressive in his demeanor or performance. The heart emoji also conveys a positive sentiment towards the player.,Cold ice Palmer💙
cfc,Cole Palmer,Sancho x Palmer🔥🥶,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses enthusiasm and excitement about Cole Palmer, indicated by the use of fire and cold face emojis, suggesting admiration for his skills and potential when paired with Sancho.",Sancho and Palmer
cfc,Cole Palmer,WHAT PALMER CANNOT DO DOES NOT EXIST 😩🐐⚽️💫,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a highly positive sentiment towards Cole Palmer by stating that there is nothing he cannot do, which conveys admiration and enthusiasm. The emojis also add to the positivity, especially the goat (🐐) symbolizing greatness. It clearly refers to Cole Palmer in a flattering manner.",WHAT PALMER CANNOT DO DOES NOT EXIST
cfc,Cole Palmer,Enzo>>>>Sancho>>>>Palmer 😁🥶,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment compares Cole Palmer unfavorably to Enzo and Sancho, indicating a negative sentiment towards Palmer. The use of '>>>>' suggests a clear ranking where Palmer is placed lower than the other two players. The emojis add a light-hearted tone, but do not change the negative sentiment towards Palmer.",Enzo>>>>Sancho>>>>Palmer 😁🥶
cfc,Cole Palmer,"Palmer is  one of the best signing, the  New owners had  made 💙💙🥶🥶🥶",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The commenter expresses a favorable view of Cole Palmer, referring to him as 'one of the best signing', which indicates strong support and a positive sentiment towards the player. The '💙' emojis also accentuate this positive feeling.","Palmer is one of the best signings, the new owners have made 💙💙🥶🥶🥶"
cfc,Cole Palmer,Palmer and Jackson press is something else 🔥🔥👏,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment praises Cole Palmer's pressing ability in combination with Jackson, indicating a positive sentiment towards Palmer.",Palmer and Jackson's press is something else 🔥🔥👏
cfc,Cole Palmer,See how palmer made the run that Jackson failed to see . Instinct 🙌,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment highlights an impressive action by Cole Palmer, showcasing his instinct and ability to make a run. The use of the clapping hands emoji (🙌) further emphasizes a positive sentiment.",See how Palmer made the run that Jackson failed to see. Instinct 🙌
cfc,Cole Palmer,PALMER CORE,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment 'PALMER CORE' does not contain any explicit positive or negative sentiment towards Cole Palmer. It appears to be a statement or slogan that could indicate support, but it is too vague to assess an emotional stance definitively.",PALMER CORE
cfc,Cole Palmer,"Sancho: you know what to do.Palmer: Of course, he can't withstand the cold.💙💙💙💙💙💙",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment includes a playful tone with emojis suggesting affection or support. It indirectly references Cole Palmer positively through the comment about him being incapable of withstanding the cold, implying a certain endearment or lighthearted teasing rather than outright negativity.","Sancho: you know what to do. Palmer: Of course, he can't withstand the cold.💙💙💙💙💙💙"
cfc,Cole Palmer,Palmers awareness and talent is beyond his years. 💙,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses admiration for Cole Palmer's awareness and talent, indicating a very favorable view of him. The use of the blue heart emoji further emphasizes positive feelings towards him.",Palmers awareness and talent is beyond his years. 💙
cfc,Cole Palmer,Cole palmer 🥶🤍,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment features only the player's name along with emojis that do not convey a clear sentiment towards the player, making it neutral.",Cole Palmer
cfc,Cole Palmer,Palmer FC vs Brighton 🔥🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment merely mentions a match scenario 'Palmer FC vs Brighton' and includes fire emojis, indicating excitement about the game without expressing a clear positive or negative opinion about Cole Palmer himself.",Palmer FC vs Brighton
cfc,Cole Palmer,Palmer is class,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a high regard for Cole Palmer by stating he is 'class', which indicates admiration. There are no negative or neutral elements present in the comment.",Palmer is class
cfc,Cole Palmer,Each time I remember we've got Palmer till 2033 then I smile 😬,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment expresses a feeling of discomfort or displeasure regarding the player's tenure, indicated by the emoji that signifies unease. It suggests that the author is not happy about Cole Palmer being part of the team until 2033.","Every time I remember we've got Palmer until 2033, I smile."
cfc,Cole Palmer,"Not a Penaltyboy🔥,This Is Cold Palmer🥶🔥💙",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment uses the phrase 'This Is Cold Palmer' which indicates a positive sentiment towards Cole Palmer, suggesting admiration. The use of fire and cold emojis expresses excitement, which contributes to the overall positive sentiment.","Not a Penaltyboy🔥, This Is Cold Palmer🥶🔥💙"
cfc,Cole Palmer,Imagine if Jackson can finish like Palmer 🥹,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer, suggesting admiration for his finishing skills by comparing him favorably to Jackson. The sentiment is enhanced by the emotional emoji 🥹, which indicates a sense of longing or appreciation.",Imagine if Jackson can finish like Palmer 🥹
cfc,Cole Palmer,Palmerrrr💙🥶💙🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses enthusiasm and support for Cole Palmer, as indicated by the use of emojis that convey excitement (hearts and fire). The repetition of his name ('Palmerrrr') adds a playful and affectionate tone.",Palmerrrr💙🥶💙🔥
cfc,Cole Palmer,Two bottles of palm wine for palmer,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment is playful and makes a pun on Cole Palmer's name ('palmer' to 'palm wine'), but it does not express a clear positive or negative sentiment towards the player. It seems to be more of a humorous remark.",Two bottles of palm wine for Palmer
cfc,Cole Palmer,"Palmer and Jackson’s press created that situation, absolutely beautiful football",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment praises Cole Palmer's performance, specifically highlighting his contribution to a beautiful play alongside another player. The use of 'absolutely beautiful football' indicates a positive sentiment towards Palmer.","Palmer and Jackson's press created that situation, absolutely beautiful football."
cfc,Cole Palmer,Palmer with too much palm oil and palmie,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,-1.0,NEGATIVE,"The comment seems to insult Cole Palmer by using 'too much palm oil and palmie', suggesting he is excessive or ineffective, which is a negative sentiment towards him.",Palmer with too much palm oil and palmie
cfc,Cole Palmer,How I wish Jackson could get Palmer's finishing abilities 😢🔥🔥🔥,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment expresses a desire for another player (Jackson) to have the finishing abilities of Cole Palmer, which indicates a positive sentiment towards Palmer's skills. The use of emojis emphasizes admiration.",How I wish Jackson could get Palmer's finishing abilities 😢🔥🔥🔥
cfc,Cole Palmer,Sancho pass is too cold🥶 than cold palmer himself 🙌,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,-0.5,NEGATIVE,"The comment compares Sancho's passing to Cole Palmer in a negative way, suggesting that Palmer is less impressive or 'cold' in comparison. The use of the emoji 🥶 emphasizes the notion of being 'cold' in a negative context. Although the comment isn't entirely harsh, it implies a criticism of Palmer's abilities or impact.",Sancho's pass is colder than cold Palmer himself.
cfc,Cole Palmer,@colepalmer10 you are a GIFTED🥶🥶🥶,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a strong positive sentiment towards Cole Palmer, referring to him as 'GIFTED' with enthusiastic cold face emojis, indicating admiration.",@colepalmer10 you are a GIFTED🥶🥶🥶
cfc,Cole Palmer,Enzo Sancho Palmer 🙌,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment does not express a clear positive or negative sentiment towards Cole Palmer. Instead, it references another player (Enzo Sancho) along with Palmer, suggesting a possible connection or affinity without explicit sentiments. The thumbs-up emoji can be interpreted as a neutral endorsement but does not specifically praise or critique Palmer.",Enzo Sancho Palmer 🙌
cfc,Cole Palmer,Sancho through ball Palmer finishes what a joy to watch 💙,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,The comment expresses admiration for Cole Palmer's finishing ability and the overall joy of watching him play. The phrase 'what a joy to watch' indicates a strong positive sentiment towards Palmer. The use of the blue heart emoji (💙) further emphasizes affection and positivity towards him.,Sancho through ball Palmer finishes what a joy to watch 💙
cfc,Cole Palmer,See the difference between Palmer and Jackson in that run.,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment compares Cole Palmer to another player, Jackson, without expressing a clear positive or negative sentiment towards Palmer. It is observational rather than evaluative.",See the difference between Palmer and Jackson in that run.
cfc,Cole Palmer,Palmer is goated button >>>>>>,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses a positive sentiment towards Cole Palmer, referring to him as 'goated,' which implies he is among the greatest or very skilled. The use of '>>>>>>>>' signifies strong approval or emphasis on this positive sentiment.",Palmer is the greatest.
cfc,Cole Palmer,Palmer need more security bcos he's our treasure,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment suggests a protective sentiment towards Cole Palmer, indicating that he is valued and important to the fans. The use of 'treasure' clearly denotes a positive sentiment towards him.",Palmer needs more security because he's our treasure.
cfc,Cole Palmer,How can I explain cold 🥶 Palmer to all his haters,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.5,POSITIVE,"The comment seems to support Cole Palmer by referring to him as 'cold,' which suggests that he is talented or impressive, particularly in the context of opposing 'haters.' The use of the term 'haters' indicates a defensive stance towards Palmer, implying that he is viewed positively by the commenter despite criticism. It subtly rebuffs his critics by asserting his skills.",How can I explain cold Palmer to all his haters?
cfc,Cole Palmer,"Who is Cole Palmer🥶🥶? For the blind😵‍💫, he is the vision👀. For the hungry😫, he is the chef👨🏽‍🍳. For the thirsty🙃, he is the water🚰. If Palmer thinks🤔, I agree. If Palmer speaks😮, I'm listening🦻🏾. If Palmer has one fan, it is me. If Palmer has no fans, I don't exist.💙💙",https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses strong admiration for Cole Palmer using metaphors that highlight his importance and value. Phrases like 'If Palmer has one fan, it is me' and the use of heart emojis indicate a very positive sentiment towards the player.","Who is Cole Palmer? For the blind, he is the vision. For the hungry, he is the chef. For the thirsty, he is the water. If Palmer thinks, I agree. If Palmer speaks, I'm listening. If Palmer has one fan, it is me. If Palmer has no fans, I don't exist."
cfc,Cole Palmer,Ice cold Palmer 🥶🥶,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment praises Cole Palmer using the phrase 'Ice cold,' which suggests he is skillful and composed under pressure. The cold ice emojis further emphasize a positive connotation of being 'cool' or exceptional.",Ice cold Palmer 🥶🥶
cfc,Cole Palmer,Jackson should make Palmer his friend and learn..,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,0.0,NEUTRAL,"The comment suggests that Jackson should befriend Palmer to learn from him, which does not express a strong opinion for or against Palmer but rather implies a recommendation for improvement. It does not convey any negative sentiment towards Cole Palmer.",Jackson should make Palmer his friend and learn.
cfc,Cole Palmer,Pequeño Palmer felicidades ❤️,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment expresses congratulations towards Cole Palmer, suggesting admiration and positivity. The use of a heart emoji further enhances the positive sentiment.",Little Palmer congratulations ❤️
cfc,Cole Palmer,The face of the premier league. Ice Cold Palmer,https://www.instagram.com/reel/DAgCOYwMx2J/,Finding the near post. 💫#CHEBHA #CFC #ChelseaFC #PremierLeague,1.0,POSITIVE,"The comment refers positively to Cole Palmer, calling him 'the face of the premier league' and 'Ice Cold Palmer', which implies admiration and respect towards his ability and presence in the league.",The face of the premier league. Ice Cold Palmer.
