club,player,comment,post,caption,sentiment_score,sentiment,explanation
VfB,Deniz Undav,succès DENIZ UNDAV 👏🔥,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,"The comment expresses excitement and support for Deniz Undav, using both a celebratory emoji (👏) and a fire emoji (🔥) which indicates enthusiasm and positivity."
VfB,Deniz Undav,@denizundav şere kurda❤️🌞🐊,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,"The comment includes a heart emoji (❤️) and a sun emoji (🌞), which convey affection and positivity towards Deniz Undav. The use of affectionate language combined with emojis suggests a strong positive sentiment."
VfB,Deniz Undav,Nach Undavs auswechslung lief nichts mehr..,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",-1.0,NEGATIVE,"The comment suggests that the performance of the team declined after Deniz Undav was substituted. The phrase 'lief nichts mehr' indicates disappointment regarding his absence, implying a negative sentiment towards his impact on the game."
VfB,Deniz Undav,Deniz undav ☀️✌️,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,"The comment includes the player's name followed by positive emojis (sun and peace sign), indicating a positive sentiment towards Deniz Undav."
VfB,Deniz Undav,Deniz undav @_denizundav 🔥😍🦁,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,"The comment explicitly mentions Deniz Undav and includes positive emojis (🔥😍🦁), which indicate admiration and excitement towards the player."
VfB,Deniz Undav,DENIZ UNDAV!!,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,The comment expresses excitement and enthusiasm for Deniz Undav by simply mentioning his name with exclamatory emphasis.
VfB,Deniz Undav,UNDAV! So verdient! Grüße aus dem SGE Land ⚫️⚪️🔴🦅,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,"The comment expresses enthusiasm for Deniz Undav, indicating he deserves recognition. The exclamation and the positive tone along with the supportive emojis suggest a strong positive sentiment."
VfB,Deniz Undav,UNDAV 🐐🐐🐐🐐🐐🐐🐐,https://www.instagram.com/p/DAB-CfUOJBL/,"Getragen von Stolz! 💪 Was für ein starkes Spiel! ⏸️ Pause im Estadio Santiago Bernabéu! Unsere Jungs haben mehrere hochkarätige Chancen, aber ein Treffer will einfach (noch) nicht fallen! Auf der Gegenseite ist Alex Nübel einfach nicht zu überwinden! Soooo soooo stark! Weiter kämpfen, Jungs! Belohnt euch!!! ⚪️🔴🔥#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,"The comment uses the GOAT (Greatest Of All Time) emoji to refer to Deniz Undav, indicating a highly favorable sentiment towards the player."
VfB,Deniz Undav,deniz undav und Vfb🫶🫶👍,https://www.instagram.com/reel/DAB7mUbRPJJ/,und,1.0,POSITIVE,The comment includes the player's name 'Deniz Undav' and uses emojis like 🫶🫶👍 which express affection and positivity towards him. This indicates a positive sentiment.
VfB,Deniz Undav,Undav mein Fels in der Brandung,https://www.instagram.com/reel/DAB7mUbRPJJ/,und,1.0,POSITIVE,"The comment refers directly to Deniz Undav, describing him as 'mein Fels in der Brandung' which translates to 'my rock in the surf', indicating a strong positive sentiment and support for him."
VfB,Deniz Undav,"Mega spiel🔥🔥🔥🔥 undav hatte ne Mega Chance, aber wir haben 0:0 Leute das ist Mega wir zeigen das wir Eier haben. Mega spannend. ps nicht gut für mein Herz 😂",https://www.instagram.com/reel/DAB7mUbRPJJ/,und,0.5,POSITIVE,"The comment mentions Deniz Undav positively as he had a 'Mega Chance' during the game, indicating appreciation for his performance, despite the match ending in a draw."
VfB,Deniz Undav,Bitte das Ding wo Cavajal stumpf von Undav abprallt als Meme hier rein.,https://www.instagram.com/reel/DAB7mUbRPJJ/,und,0.0,NEUTRAL,The comment refers to an incident involving Deniz Undav but does not express a clear positive or negative sentiment towards him. It rather suggests a lighthearted tone by asking for a meme.
VfB,Deniz Undav,Also meine Meinung: Stuttgart schlägt sich mega! Fels Undav an Ort und Stelle😂 der Ball geht bald hoffentlich in deren Netz🔥 aber mal ehrlich: wieso zur Hölle bekommt Stuttgart ne gelbe Karte aber Real darf sich alles erlauben? Also ne man. Wenigstens VAR hat richtig eingegriffen bei Rüdiger seiner Schwalbe. Ich bin gespannt auf Hälfte zwei🔥,https://www.instagram.com/reel/DAB7mUbRPJJ/,und,0.0,NEUTRAL,"The comment does not express a positive or negative sentiment specifically about Deniz Undav. It mentions Undav in a neutral manner ('Fels Undav an Ort und Stelle'), but the overall focus of the comment is on the match dynamics and other teams rather than on Undav's performance."
VfB,Deniz Undav,"Super spiel bisher, wir brauchen aber unser gewohntes Stürmer Duo. Dann hat Undav mehr Freiheiten wieder",https://www.instagram.com/reel/DAB7mUbRPJJ/,und,0.5,POSITIVE,The comment expresses a positive sentiment towards Undav by mentioning that he would have more freedom to perform well if the usual striker duo is back. The reference to needing him to be more effective implies appreciation for his abilities.
VfB,Deniz Undav,Vielleicht sollte man Undav in der Halbzeit nochmal@das Ding mit dem Abseits erklären… 🙄,https://www.instagram.com/reel/DAB7mUbRPJJ/,und,-0.5,NEGATIVE,"The comment suggests that Deniz Undav may not understand the offside rule, indicating frustration or criticism towards his performance. The eye-roll emoji (🙄) further emphasizes the negative sentiment."
VfB,Deniz Undav,"Undav bester Mann, hat sich schön bei Carvajal revanchiert. 💪😅",https://www.instagram.com/reel/DAB7mUbRPJJ/,und,1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav by calling him the 'best man' and mentioning his good performance against Carvajal, which implies admiration for Undav's skills."
VfB,Deniz Undav,Kennt Undav kein Abseits mehr ??,https://www.instagram.com/reel/DAB7mUbRPJJ/,und,-0.5,NEGATIVE,"The comment questions whether Undav understands the offside rule, implying criticism of his play. The tone suggests frustration with his performance."
VfB,Deniz Undav,Denizz undav✌️✌️,https://www.instagram.com/reel/DABxxYFILYt/,und,1.0,POSITIVE,"The comment 'Denizz undav✌️✌️' appears to express a positive sentiment towards Deniz Undav, as indicated by the use of his name followed by peace sign emojis. The emojis suggest a friendly and supportive attitude."
VfB,Deniz Undav,Deniz Undav 🦁,https://www.instagram.com/reel/DABxxYFILYt/,und,1.0,POSITIVE,"The comment includes the player's name and a lion emoji, which can symbolize strength and positivity. The simple mention and the emoji suggest a positive sentiment towards Deniz Undav."
VfB,Deniz Undav,Deniz Undav 🫡,https://www.instagram.com/reel/DABxxYFILYt/,und,1.0,POSITIVE,"The comment directly refers to Deniz Undav with a respectful emoji (🫡), indicating a positive sentiment towards him."
VfB,Deniz Undav,Deniz undav🤫,https://www.instagram.com/reel/DABxxYFILYt/,und,0.0,NEUTRAL,"The comment simply states the player's name followed by a shushing emoji, which doesn't indicate any clear positive or negative sentiment towards Deniz Undav."
VfB,Deniz Undav,DENİZ UNDAV 👏✌🏻,https://www.instagram.com/reel/DABxxYFILYt/,und,1.0,POSITIVE,"The comment includes Deniz Undav's name followed by applause and peace emojis, indicating a positive sentiment towards him."
VfB,Deniz Undav,Deniz Undav ✌️🦁,https://www.instagram.com/reel/DABxxYFILYt/,und,1.0,POSITIVE,"The comment includes the player's name along with positive emojis (peace sign and lion), indicating admiration or support for Deniz Undav."
VfB,Deniz Undav,Deniz Undav 🔥🦁👑💚☀️♥️🤗,https://www.instagram.com/p/DABwuzCM1Q4/,und,1.0,POSITIVE,"The comment expresses strong positive sentiment towards Deniz Undav, as indicated by the use of multiple positive emojis including fire (🔥), lion (🦁), crown (👑), heart (♥️), and a sun (☀️), which all convey admiration and enthusiasm."
VfB,Deniz Undav,Komm kurdish power Zeigen Sie ihnen Ihre Stärke #denizundav ❤️☀️💚,https://www.instagram.com/p/DABwuzCM1Q4/,und,1.0,POSITIVE,The comment expresses support for Deniz Undav by calling for a display of strength related to him. The use of a heart and other positive emojis emphasizes enthusiasm and positivity towards Undav.
VfB,Deniz Undav,Hätte demirovic statt undav spielen aber naja Hoenes ist der Trainer,https://www.instagram.com/p/DABwuzCM1Q4/,und,-0.5,NEGATIVE,"The comment expresses a negative sentiment towards Deniz Undav by suggesting that another player (Demirovic) should have played instead of him. The phrase 'aber naja' indicates resignation to the decision, implying dissatisfaction with Undav's presence in the team."
VfB,Deniz Undav,@denizundav ❤️❤️❤️❤️❤️❤️,https://www.instagram.com/reel/DABtMj-MlsO/,"Hurra, hurra, die Schwaben die sind da! 📍⚪🔴#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt | @championsleague",1.0,POSITIVE,"The comment contains multiple hearts directed at Deniz Undav, expressing love and positivity towards the player."
VfB,Deniz Undav,Undav😍,https://www.instagram.com/reel/DABtMj-MlsO/,"Hurra, hurra, die Schwaben die sind da! 📍⚪🔴#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt | @championsleague",1.0,POSITIVE,"The comment 'Undav😍' expresses clear affection and admiration for Deniz Undav, indicated by the use of a heart eyes emoji. This reflects a positive sentiment towards the player."
VfB,Deniz Undav,Deniz UNDAV🤍,https://www.instagram.com/reel/DABexEKMBt7/,Stolz!!! 🔥⚪🔴 Gemeinsam gegen @realmadrid in der Champions League! Auf geht's! 💪🔜 #RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment contains the player's name, Deniz Undav, followed by a white heart emoji (🤍), which generally conveys affection or positivity towards the player."
VfB,Deniz Undav,@_denizundav bester Mann ❤️❤️❤️,https://www.instagram.com/reel/DABexEKMBt7/,Stolz!!! 🔥⚪🔴 Gemeinsam gegen @realmadrid in der Champions League! Auf geht's! 💪🔜 #RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment expresses admiration for Deniz Undav by using 'bester Mann' which translates to 'best man' in German, coupled with heart emojis, indicating a positive sentiment towards the player."
VfB,Deniz Undav,Please undav no take out 👎coach,https://www.instagram.com/reel/DABexEKMBt7/,Stolz!!! 🔥⚪🔴 Gemeinsam gegen @realmadrid in der Champions League! Auf geht's! 💪🔜 #RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,-1.0,NEGATIVE,"The comment expresses a negative sentiment towards Deniz Undav, suggesting that the person does not want him to be taken out by the coach. The use of the thumbs down emoji further emphasizes disapproval."
VfB,Deniz Undav,King UNDAV,https://www.instagram.com/reel/DABexEKMBt7/,Stolz!!! 🔥⚪🔴 Gemeinsam gegen @realmadrid in der Champions League! Auf geht's! 💪🔜 #RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment 'King UNDAV' expresses admiration for Deniz Undav, using the term 'King' to imply that he is highly regarded and respected. The use of capital letters for 'UNDAV' also emphasizes his name positively."
VfB,Deniz Undav,2 Tore Undav,https://www.instagram.com/reel/DABexEKMBt7/,Stolz!!! 🔥⚪🔴 Gemeinsam gegen @realmadrid in der Champions League! Auf geht's! 💪🔜 #RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment '2 Tore Undav' suggests that Deniz Undav has scored two goals, which is a positive achievement. The use of the term 'Tore' (goals) indicates a positive sentiment towards the player."
VfB,Deniz Undav,Man of the match Deniz UNDAV ☀️,https://www.instagram.com/reel/DABexEKMBt7/,Stolz!!! 🔥⚪🔴 Gemeinsam gegen @realmadrid in der Champions League! Auf geht's! 💪🔜 #RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment refers positively to Deniz Undav, calling him the 'Man of the match,' which implies he performed exceptionally well. The sunshine emoji (☀️) further emphasizes a positive sentiment."
VfB,Deniz Undav,Deniz undav 💚❤️,https://www.instagram.com/reel/DABexEKMBt7/,Stolz!!! 🔥⚪🔴 Gemeinsam gegen @realmadrid in der Champions League! Auf geht's! 💪🔜 #RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment directly references Deniz Undav and uses heart emojis, which typically convey positive emotions and support towards the player."
VfB,Deniz Undav,Man of the match: Deniz Undav ☀️,https://www.instagram.com/reel/DABHKb0MCOW/,"Gestern in Madrid gelandet, Pressekonferenz, Training im Stadion, viel erlebt! ⚪️🔴 Und später steht dann ja auch noch so ein Spiel an ... 😜😉#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,"The comment praises Deniz Undav by labeling him as 'Man of the match,' indicating a recognition of his good performance. The inclusion of the sun emoji ☀️ reinforces a positive sentiment towards him."
VfB,Deniz Undav,@_denizundav en az 2 gol kral🔥❤️,https://www.instagram.com/reel/DABHKb0MCOW/,"Gestern in Madrid gelandet, Pressekonferenz, Training im Stadion, viel erlebt! ⚪️🔴 Und später steht dann ja auch noch so ein Spiel an ... 😜😉#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt",1.0,POSITIVE,The comment expresses a positive sentiment towards Deniz Undav by wishing for him to be a top scorer ('en az 2 gol kral' translates to 'at least a top scorer'). The use of the fire and heart emojis further emphasizes a positive and supportive tone.
VfB,Deniz Undav,@denizundav 🔥✌🏻,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,The comment includes a direct mention of Deniz Undav's handle and the use of positive emojis (🔥✌🏻) indicates enthusiasm and support for him.
VfB,Deniz Undav,Deniz undav✌️💚❤️💛✌️,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment mentions Deniz Undav and includes positive emojis (✌️💚❤️💛), indicating a favorable sentiment towards the player."
VfB,Deniz Undav,Deniz Undav ✌🏼😊,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment directly mentions Deniz Undav and includes positive emojis (✌🏼😊), indicating a favorable sentiment towards the player."
VfB,Deniz Undav,Was ne geile Leistung zur ersten Halbzeit. Weiter so Jungs in Rot und Weiß. Her biji Deniz Undav ✌🏻,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment expresses excitement and support for Deniz Undav's performance, particularly noting a 'geile Leistung' (great performance) and encouraging the team. The phrase 'Her biji Deniz Undav' shows direct support for the player with positive reinforcement."
VfB,Deniz Undav,Deniz undav 💪,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment directly mentions Deniz Undav and includes a flexing bicep emoji 💪, which typically conveys strength and support. This demonstrates a positive sentiment towards the player."
VfB,Deniz Undav,Deniz undav 😍,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment expresses admiration or affection towards Deniz Undav, as indicated by the use of the heart eyes emoji 😍."
VfB,Deniz Undav,Deniz undav ✌🏻💚☀️❤️,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment directly mentions Deniz Undav and includes several positive emojis (peace sign, heart, and sun), which indicate a favorable sentiment towards the player."
VfB,Deniz Undav,Serkeftin ji te re @1denizundav 👑👑,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment is a supportive message directed at Deniz Undav, wishing him success ('Serkeftin ji te re' translates to 'Success to you'). The use of the crown emojis further emphasizes admiration and positivity towards him."
VfB,Deniz Undav,Deniz undav 💚❤️✌️,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,The comment includes the name of the player Deniz Undav along with heart emojis (💚❤️) which typically indicate positive feelings or love towards the player.
VfB,Deniz Undav,"VfB in der CL gegen Real, Undav ist auf Insta... Besser geht's nicht 😂 jetzt noch einen oder gar 3 Punkte heute Abend. Paaah, wäre was.",https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,0.5,POSITIVE,The comment mentions Deniz Undav positively in relation to his presence on Instagram during an important match (VfB in the Champions League against Real). The use of 'Besser geht's nicht 😂' suggests a lighthearted and positive sentiment towards Undav's involvement.
VfB,Deniz Undav,Deniz undav ☀️,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment mentions the player Deniz Undav in a positive context and includes a smiling sunshine emoji, which typically conveys warmth and positivity."
VfB,Deniz Undav,Undav💚❤️💛✌🏻,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment includes heart emojis (💚❤️💛) and a peace sign (✌🏻), which suggest a positive feeling towards Deniz Undav."
VfB,Deniz Undav,Wir haben keine Angst vor Real Madrid  Weil wir haben  #DenizUndav,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment expresses confidence and a positive sentiment towards Deniz Undav, suggesting that the presence of the player gives the team strength against Real Madrid."
VfB,Deniz Undav,Deniz undav 🦅,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,0.0,NEUTRAL,"The comment simply mentions the player's name along with an eagle emoji, which could imply a positive connotation but does not provide any evaluative content about Deniz Undav's performance or qualities."
VfB,Deniz Undav,💚❤️ Deniz Undav ❤️💚 AMEDSPOR,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment expresses positive emotions towards Deniz Undav through the use of heart emojis and the direct mention of his name, indicating admiration or support for him."
VfB,Deniz Undav,Heute 5:0 Auswärtssieg 1x Undav 4x Jamie,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,0.0,NEUTRAL,"The comment reports a match result and includes the mention of Deniz Undav scoring one goal. However, the overall sentiment is neutral as it does not express a strong positive or negative feeling towards Undav specifically, but rather states a fact."
VfB,Deniz Undav,Deniz Undav ✌️💛💚❤️,https://www.instagram.com/p/DAAlTipuae4/,🔥 M A T C H D A Y! 🔥Der große Tag ist gekommen! 💥⚪🔴 Champions-League-Auftakt gegen @realmadrid! Sowas von Bock!#RMAVfB | ⏰🗓 21 Uhr#VfB #StuttgartInternational #UCL #RMAVfB #VfBStuttgart #GetragenVonStolz #VfBInsta #VfbStuttgart1893 #AusCannstatt,1.0,POSITIVE,"The comment directly mentions Deniz Undav and includes positive emojis such as a peace sign and hearts, indicating affection and support for the player."
