club,player,comment,post,caption,sentiment_score,sentiment,explanation,translation
VfB,Deniz Undav,Deniz undav🔥🔥,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,The use of the player's name followed by fire emojis indicates excitement and admiration for Deniz Undav.,Deniz Undav
VfB,Deniz Undav,🔥🔥undav,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment shows enthusiasm and excitement towards Undav, indicated by the fire emojis. This suggests a positive sentiment.",🔥🔥undav
VfB,Deniz Undav,Deniz Undav şere Kurda,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.0,NEUTRAL,"The comment is neutral as it does not express any clear positive or negative sentiment towards Deniz Undav. The phrase 'şere Kurda' translates to 'honor to the wolf,' which is ambiguous in its sentiment.",Honor to the wolf.
VfB,Deniz Undav,Deniz Undav 💪🏻💚☀️❤️,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes positive emojis such as a flexed bicep and hearts, which indicate support and admiration for Deniz Undav.",Deniz Undav 💪🏻💚☀️❤️
VfB,Deniz Undav,DENİZ UNDAV 😍😍,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses strong positive affection towards Deniz Undav, as indicated by the use of heart eyes emojis (😍😍).",DENIZ UNDAV 😍😍
VfB,Deniz Undav,Undav der Löwe liefert richtig ab ✌🏼☀️✌🏼,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav, referring to him as 'the lion' and stating that he delivers well, which indicates admiration. The thumbs up and sun emojis emphasize the positivity.",Undav the lion delivers really well ✌🏼☀️✌🏼
VfB,Deniz Undav,Kurdish power #denizundav 🔥🔥,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.0,NEUTRAL,"The comment references Deniz Undav but does not express a clear positive or negative sentiment towards him; it focuses more on a cultural reference and adds fire emojis, which could indicate enthusiasm without directly relating to his performance or character.",Kurdish power #denizundav 🔥🔥
VfB,Deniz Undav,Bizi buradan çıldırtıyorsun undav 😍,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses excitement and admiration for Deniz Undav, indicated by the use of the affectionate emoji 😍. The phrase suggests that the player is driving the fans to madness in a good way, reflecting a positive sentiment towards him.","You are driving us crazy from here, Undav 😍"
VfB,Deniz Undav,URFANIN GURURU DENİZ UNDAV 🔥☀️🧿,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses pride and admiration for Deniz Undav, referring to him as the 'pride of Urfa'. The use of fire, sun, and protective eye emojis also adds a positive, celebratory tone.",THE PRIDE OF URFA DENIZ UNDAV🔥☀️🧿
VfB,Deniz Undav,Undav 😍🔥🧿,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses strong positive feelings towards Deniz Undav, as indicated by the enthusiastic emojis (heart eyes, fire, and a good luck symbol). The use of these emojis signifies admiration and support.",Undav 😍🔥🧿
VfB,Deniz Undav,undavvvvv,https://www.instagram.com/p/DE-aKPHsaoK/,Siegerselfies.jpg 🤳🏻#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.5,POSITIVE,"The comment 'undavvvvv' indicates excitement or enthusiasm towards Deniz Undav, likely expressing support for him. The excess use of 'v' suggests a playful or affectionate tone. It clearly refers to Deniz Undav, as it uses his name.",undavvvvv
VfB,Deniz Undav,Denizundav 🔥🔥🔥,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes the player's name followed by fire emojis, which typically indicate enthusiasm or excitement. It shows a positive sentiment towards Deniz Undav.",Denizundav 🔥🔥🔥
VfB,Deniz Undav,Deniz undav 🔥,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment contains the player's name followed by a fire emoji, which is commonly used to signify something impressive or exciting. This indicates a positive sentiment towards Deniz Undav.",Deniz Undav 🔥
VfB,Deniz Undav,🤍❤️ Undav,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,The comment expresses affection and support for Deniz Undav through the use of heart emojis and directly mentions his name.,🤍❤️ Undav
VfB,Deniz Undav,Undavvvvv 😍😍😍,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses strong affection and admiration towards the player Deniz Undav, indicated by the use of multiple 'v's in the name and the heart eyes emojis.",Undavvvvv 😍😍😍
VfB,Deniz Undav,Her bijî Deniz Undav 💪💐,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment is supportive and expresses a positive sentiment towards Deniz Undav, using the phrase 'Her bijî,' which translates to 'Long live' or 'Hail' in English, and includes positive emojis.",Long live Deniz Undav 💪💐
VfB,Deniz Undav,Deniz undav 👏👏👏👏🔥🔥🔥🔥🔥😍😮şere kurda 🦁🦁,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment shows a lot of enthusiasm and support for Deniz Undav with multiple applause and flame emojis, indicating strong positivity. The phrase 'şere kurda' suggests pride and admiration, further implying positive sentiment towards the player.",Deniz Undav 👏👏👏👏🔥🔥🔥🔥🔥😍😮 honorable wolf 🦁🦁
VfB,Deniz Undav,Keep go on bro @denizundav 🔥❤️,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,The comment uses encouraging language 'Keep go on bro' coupled with positive emojis (🔥❤️) that express support and affection towards Deniz Undav. It clearly refers to him directly and conveys a strong positive sentiment.,"Keep going, bro @denizundav 🔥❤️"
VfB,Deniz Undav,Şere kurda #denizundav 🔥🔥🔥,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses enthusiasm and support for Deniz Undav, indicated by the use of hashtags and fire emojis, which are often associated with positive sentiments and excitement. The phrase 'Şere kurda' can be interpreted as a form of praise, implying admiration.",Honor to the wolf
VfB,Deniz Undav,"Alter Undav war 2 Monate Verletzt und macht 2 Buden plus  2 Vorlagen,der Typ ist nicht normal",https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses strong admiration for Deniz Undav's performance, highlighting his skills after recovering from an injury. The use of 'nicht normal' (not normal) emphasizes the extraordinary nature of his achievements, which positively reflects on the player.","Man, Undav was injured for 2 months and scored 2 goals plus 2 assists, the guy is not normal."
VfB,Deniz Undav,Sehr stark da geht es wohl nächstes Jahr auf Reisen auch ❤️🤍dami hat nun endlich für mich guirrassy vergessen machen lassen mit natürlich undav,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,0.5,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav by mentioning that he has helped the user forget another player, Guirassy, indicating an appreciation for Undav's contribution. The heart emojis also suggest affection or positivity.","Very strong, it seems like next year will be a journey too ❤️🤍 Dami has finally made me forget about Guirassy thanks to Undav."
VfB,Deniz Undav,Deniz undav şere kurda 🔥👏,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses admiration for Deniz Undav, using emojis that indicate enthusiasm and approval. The phrase can be interpreted as a supportive statement. The comment refers directly to the player.",Deniz Undav is a honor for us 🔥👏
VfB,Deniz Undav,"Nick Woltemade die perfekte Mischung aus Peter Crouch und Jayjay Okocha 🔥💪 Deniz Undav wie Batman in Gotham, einfach unser Bad Cannstatter Superheld 🦇unser Retter in (je)der Not.",https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment refers to Deniz Undav in a highly positive light, comparing him to Batman and calling him a 'superhero' and 'savior'. The use of emojis like 🔥💪 and 🦇 also conveys enthusiasm and admiration for his performance.","Nick Woltemade the perfect mix of Peter Crouch and Jayjay Okocha 🔥💪 Deniz Undav like Batman in Gotham, simply our Bad Cannstatter superhero 🦇 our savior in (any) trouble."
VfB,Deniz Undav,Biji king @denizundav,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment includes 'Biji king', which is a positive expression of admiration or respect towards Deniz Undav. The use of 'king' suggests a high regard for the player. The presence of the '@denizundav' tag indicates that the comment is directly referring to him.",Cheers to the king @denizundav
VfB,Deniz Undav,Undav ✌️,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment contains the player's name followed by a peace sign emoji, which generally conveys a positive sentiment or support towards Deniz Undav.",Undav ✌️
VfB,Deniz Undav,Undavovic hat gekocht🍳,https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment uses a playful nickname 'Undavovic' which indicates affection and familiarity towards Deniz Undav. The phrase 'hat gekocht' translates to 'has cooked' which can imply that he performed well or achieved something notable in a game, further enhancing the positive sentiment. The cooking emoji 🍳 adds a lighthearted, positive vibe to the comment.",Undavovic has cooked
VfB,Deniz Undav,"Man muss sich einfach die letzten drei Spieltage auf der Zunge zergehen lassen:⚪️ Undav Rückkehr und Siegtreffer gegen den FCA🔴 RB geschlagen, die Konkurrenz patzt⚪️ Badenser 4:0 abseviert, RB nur Unentschieden gegen Bochum -> endlich wieder CL-Platz",https://www.instagram.com/p/DE-UdmPs4H-/,⏹️ HEIMSIEG‼️ Was für ein Fußballnachmittag in Bad Cannstatt! 😍#VfB #VfBSCF 4:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta,1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav, highlighting his return and significant contribution to a victory. The use of emojis conveys excitement and joy about recent match outcomes, particularly in relation to Undav's performance. The phrase 'Undav Rückkehr und Siegtreffer' (Undav's return and winning goal) clearly refers to the player positively.","You just have to savor the last three matchdays:⚪️ Undav's return and winning goal against FCA 🔴 Beat RB, the competition stumbles ⚪️ Badenser 4-0 knocked out, RB only a draw against Bochum -> finally back in Champions League position."
VfB,Deniz Undav,Her biji undav💚❤️💛,https://www.instagram.com/p/DE-NclFMYUA/,"⏸️ Starke erste Hälfte! Wir führen nach einem überragenden Start und den Treffern von Anthony Rouault und Ermedin Demirovic. Nick Woltemade erzielt per Elfmeter das 3:0 im Baden-Württemberg-Duell! Effizient vor dem Tor, stabil in der Defensive. Weiter so, Jungs aus Cannstatt! 🔥#VfB #VfBSCF 3:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta",0.5,POSITIVE,"The comment expresses affection or support through positive emojis (heart and green heart) and uses 'her biji undav,' which conveys a sense of endearment towards Deniz Undav. The sentiment is generally positive, reflecting admiration or love for the player.","Every day, Undav 💚❤️💛"
VfB,Deniz Undav,"Freiburg wird mit Undav, Führich, Chabot, Mittelstädt, Bruun larsen und Rieder auf der Bank auseinandergenommen, das ist krank 😤",https://www.instagram.com/p/DE-NclFMYUA/,"⏸️ Starke erste Hälfte! Wir führen nach einem überragenden Start und den Treffern von Anthony Rouault und Ermedin Demirovic. Nick Woltemade erzielt per Elfmeter das 3:0 im Baden-Württemberg-Duell! Effizient vor dem Tor, stabil in der Defensive. Weiter so, Jungs aus Cannstatt! 🔥#VfB #VfBSCF 3:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta",-1.0,NEGATIVE,"The comment suggests that the squad is being 'taken apart' or 'destroyed,' which conveys a negative sentiment towards the performance of Freiburg, and indirectly implies dissatisfaction towards Undav's potential contribution as he is included in the list. The use of 'krank' (sick in a negative context) reinforces the negativity.","Freiburg is being taken apart with Undav, Führich, Chabot, Mittelstädt, Bruun Larsen, and Rieder on the bench, that's sick 😤"
VfB,Deniz Undav,Undav ??😢,https://www.instagram.com/p/DE-NclFMYUA/,"⏸️ Starke erste Hälfte! Wir führen nach einem überragenden Start und den Treffern von Anthony Rouault und Ermedin Demirovic. Nick Woltemade erzielt per Elfmeter das 3:0 im Baden-Württemberg-Duell! Effizient vor dem Tor, stabil in der Defensive. Weiter so, Jungs aus Cannstatt! 🔥#VfB #VfBSCF 3:0 #vfbstuttgart #vfbstuttgart1893 #auscannstatt #furchtlosundtreu #VfBInsta",-1.0,NEGATIVE,"The comment expresses sadness or disappointment regarding Undav, indicated by the use of the sad emoji (😢). The comment is a direct reference to the player, implying a negative sentiment towards him.",Undav ??😢
VfB,Deniz Undav,"Seit Undav wieder mit ist, funktioniert es nochmals deutlich besser. Wunderbar!",https://www.instagram.com/reel/DE9xf-JMaNy/,Letzter Motivationsschub für die Partie heute? Film ab! 🎥 Gemeinsam mit euch zum Heimsieg! 💪[Anzeige] @winamax_sport_de #VfB #Bundesliga #VfBSCF #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt,1.0,POSITIVE,"The comment expresses a positive sentiment towards Deniz Undav, indicating that his involvement has improved the team's performance significantly. The use of the word 'Wunderbar' (wonderful) emphasizes this positive feeling.","Since Undav has been back, things are working significantly better again. Wonderful!"
VfB,Deniz Undav,@denizundav king of Bundesliga,https://www.instagram.com/reel/DE9xf-JMaNy/,Letzter Motivationsschub für die Partie heute? Film ab! 🎥 Gemeinsam mit euch zum Heimsieg! 💪[Anzeige] @winamax_sport_de #VfB #Bundesliga #VfBSCF #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt,1.0,POSITIVE,"The comment refers directly to Deniz Undav, calling him 'king of Bundesliga', which is a highly flattering statement indicating admiration and positive sentiment towards the player.",@denizundav king of Bundesliga
VfB,Deniz Undav,Wieso undav Bank,https://www.instagram.com/reel/DE9xf-JMaNy/,Letzter Motivationsschub für die Partie heute? Film ab! 🎥 Gemeinsam mit euch zum Heimsieg! 💪[Anzeige] @winamax_sport_de #VfB #Bundesliga #VfBSCF #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt,-1.0,NEGATIVE,"The comment expresses a negative sentiment towards Deniz Undav, questioning why he is benched ('Bank' refers to the bench). This implies disappointment or frustration about his lack of playtime. The comment directly refers to the player and critiques his situation.",Why is Undav on the bench?
VfB,Deniz Undav,Denîz Undav şêrê Kûrdan 💚❤️💛,https://www.instagram.com/reel/DE9xf-JMaNy/,Letzter Motivationsschub für die Partie heute? Film ab! 🎥 Gemeinsam mit euch zum Heimsieg! 💪[Anzeige] @winamax_sport_de #VfB #Bundesliga #VfBSCF #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt,1.0,POSITIVE,"The comment uses affectionate terms towards Deniz Undav, implying admiration or support. The heart emojis also suggest a positive sentiment.",Deniz Undav is the lion of the Kurds 💚❤️💛
VfB,Deniz Undav,Undavv🙌,https://www.instagram.com/reel/DE9xf-JMaNy/,Letzter Motivationsschub für die Partie heute? Film ab! 🎥 Gemeinsam mit euch zum Heimsieg! 💪[Anzeige] @winamax_sport_de #VfB #Bundesliga #VfBSCF #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt,1.0,POSITIVE,"The use of 'Undavv' followed by the raising hands emoji (🙌) suggests a positive sentiment towards Deniz Undav, likely expressing excitement or support for him.",Undav
VfB,Deniz Undav,undavvv,https://www.instagram.com/p/DE9bjRtMtLr/,"🔥 HEIMSPIEL 🔥Der #VfB Stuttgart empfängt den SC Freiburg zum prestigeträchtigen Baden-Württemberg-Duell. Holt euch den Dreier, Jungs aus Cannstatt! 💪[Anzeige] @boschpetfood #VfB #Bundesliga #VfBSCF #VfBStuttgart #VfBStuttgart1893 #ausCannstatt #furchtlosundtreu",0.0,NEUTRAL,The comment 'undavvv' is neutral as it does not express any clear positive or negative sentiment towards Deniz Undav. It appears to be a casual mention of the player's name without any additional context or emotion.,undavvv
VfB,Deniz Undav,Deniz undavvv,https://www.instagram.com/reel/DE6_sS-MkQM/,"Premierentreffer im #VfB-Trikot für @jacobbruunlarsen und @nickwoltemade steht da, wo ein Stürmer stehen muss. 🤍❤️Die beiden Tore vom Heimsieg gegen RB Leipzig.#VfB #Bundesliga #VfBRBL#VfBStuttgart #VfBStuttgart1893 #ausCannstatt #furchtlosundtreu",0.0,NEUTRAL,"The comment simply repeats the player's name without any additional context or sentiment, making it neutral.",Deniz Undavvv
VfB,Deniz Undav,Undavvv❤️,https://www.instagram.com/reel/DE6_sS-MkQM/,"Premierentreffer im #VfB-Trikot für @jacobbruunlarsen und @nickwoltemade steht da, wo ein Stürmer stehen muss. 🤍❤️Die beiden Tore vom Heimsieg gegen RB Leipzig.#VfB #Bundesliga #VfBRBL#VfBStuttgart #VfBStuttgart1893 #ausCannstatt #furchtlosundtreu",1.0,POSITIVE,"The comment expresses affection towards Deniz Undav, indicated by the heart emoji. The repetition of his name shows enthusiasm and admiration.",Undavvv❤️
VfB,Deniz Undav,Undav🔥😍,https://www.instagram.com/reel/DE6_sS-MkQM/,"Premierentreffer im #VfB-Trikot für @jacobbruunlarsen und @nickwoltemade steht da, wo ein Stürmer stehen muss. 🤍❤️Die beiden Tore vom Heimsieg gegen RB Leipzig.#VfB #Bundesliga #VfBRBL#VfBStuttgart #VfBStuttgart1893 #ausCannstatt #furchtlosundtreu",1.0,POSITIVE,"The comment contains emojis that express admiration and affection towards Deniz Undav, indicating a positive sentiment. The use of the fire and heart eyes emoji suggests excitement and love for the player.",Undav🔥😍
VfB,Deniz Undav,Deniz undavvv golll,https://www.instagram.com/p/DE4h0f3sWvO/,"Gut geschlafen, liebe VfBler? Wir auf jeden Fall nach so einem unfassbaren Heimsieg! 🤩#VfB #VfBStuttgart #VfBStuttgart1893 #Bundesliga #furchtlosundtreu #AusCannstatt",1.0,POSITIVE,"The comment expresses excitement and support for Deniz Undav by celebrating a goal ('goll'), indicating a positive sentiment towards the player.",Deniz Undav's goal!!!
VfB,Deniz Undav,undav  und vfb,https://www.instagram.com/reel/DE3SJknMV97/,VfB + Fans = 🤍❤️#VfB #VfBRBL #VfBStuttgart #VfBStuttgart1893 #Bundesliga #furchtlosundtreu #AusCannstatt,0.0,NEUTRAL,"The comment consists mainly of the player's name and an abbreviation that seems to reference an opponent or team, but it does not provide any clear sentiment towards Deniz Undav himself.",undav and vfb
VfB,Deniz Undav,#denizundav 🔥🔥🔥🔥 best player,https://www.instagram.com/p/DE3Ao0quKxc/,⏸️ Halbzeitpause. Unsere Jungs aus Cannstatt liegen leider mit 0:1 zurück. Im zweiten Durchgang nochmal alles geben! ⚪️🔴#VfB #VfBRBL #VfBStuttgart #VfBStuttgart1893 #Bundesliga #furchtlosundtreu #AusCannstatt,1.0,POSITIVE,"The comment clearly expresses admiration for Deniz Undav, calling him the 'best player' and using multiple fire emojis to emphasize this positive sentiment.",#denizundav 🔥🔥🔥🔥 best player
VfB,Deniz Undav,Also wenn openda nh gelb rote für das schubsen bekommt dann müsste undav genau so gelb rot bekommen im ersten Durchgang also dieser Schiedsrichter war ja mal so bodenlos egal gg Stuttgart viel Glück noch,https://www.instagram.com/p/DE3Ao0quKxc/,⏸️ Halbzeitpause. Unsere Jungs aus Cannstatt liegen leider mit 0:1 zurück. Im zweiten Durchgang nochmal alles geben! ⚪️🔴#VfB #VfBRBL #VfBStuttgart #VfBStuttgart1893 #Bundesliga #furchtlosundtreu #AusCannstatt,-1.0,NEGATIVE,"The comment is criticizing the referee's decisions during the match, specifically mentioning that Undav should have received a card just like Openda. The sentiment is negative as it highlights perceived unfairness involving Undav. The reference to Undav is indirect but still points to frustration with the officiating concerning him.","So if Openda gets a yellow-red for pushing, then Undav should also get yellow-red in the first half, so this referee was really hopeless, good luck against Stuttgart."
VfB,Deniz Undav,Haydi deniz undav,https://www.instagram.com/p/DE3Ao0quKxc/,⏸️ Halbzeitpause. Unsere Jungs aus Cannstatt liegen leider mit 0:1 zurück. Im zweiten Durchgang nochmal alles geben! ⚪️🔴#VfB #VfBRBL #VfBStuttgart #VfBStuttgart1893 #Bundesliga #furchtlosundtreu #AusCannstatt,1.0,POSITIVE,"The comment expresses encouragement or support for Deniz Undav with the phrase 'Haydi', which translates to 'Let's go' in English, indicating a positive sentiment towards him.",Let's go Deniz Undav!
VfB,Deniz Undav,Bijiiiiiiiii undav 🔥🔥🔥🔥💚❤️💛,https://www.instagram.com/p/DE1uM6vs5lj/,🔥 F L U T L I C H T S P I E L 🔥🔜 #VfBRBL I ⏰ 20.30 Uhr#VfB #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt,1.0,POSITIVE,"The comment expresses excitement and admiration for Deniz Undav, indicated by the numerous emojis (fire and hearts) and the enthusiastic phrase. It shows a clear positive sentiment towards the player.",Yessssss Undav
VfB,Deniz Undav,Deniz Undav 🤍❤️🔥,https://www.instagram.com/p/DE1uM6vs5lj/,🔥 F L U T L I C H T S P I E L 🔥🔜 #VfBRBL I ⏰ 20.30 Uhr#VfB #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt,1.0,POSITIVE,"The comment expresses affection towards Deniz Undav through the use of heart emojis (🤍❤️) and the fire emoji (🔥), indicating strong positive feelings about the player.",Deniz Undav 🤍❤️🔥
VfB,Deniz Undav,#undav,https://www.instagram.com/reel/DEzJlPcMuqR/,"Dieser Pass, dieses Tor, dieser Moment. 😮‍💨 So wichtig! #VfB #FCAVfB #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt",0.0,NEUTRAL,"The comment consists only of the player's name mentioned with a hashtag, without any additional context or sentiment expressed. It does not indicate a positive or negative feeling towards Deniz Undav.",#undav
VfB,Deniz Undav,#denizundav 😍😍😍🔥🔥🔥,https://www.instagram.com/p/DExSAEZoC5Y/,"Dreifache Rückkehr in Augsburg. 😍@jamieleweling & @denizundav sind nach ihren Verletzungen zurück in die Mannschaft gekommen. @jacobbruunlarsen feierte nach 2.438 Tagen ebenfalls sein Comeback im Trikot mit dem Brustring.Schön, dass ihr wieder da seid, Jungs! 🤍❤#VfB #FCAVfB #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt",1.0,POSITIVE,The comment contains multiple heart and fire emojis which express admiration and excitement towards Deniz Undav. The use of his name with the emojis clearly indicates a positive sentiment.,#denizundav 😍😍😍🔥🔥🔥
VfB,Deniz Undav,Real King @denizundav,https://www.instagram.com/p/DExSAEZoC5Y/,"Dreifache Rückkehr in Augsburg. 😍@jamieleweling & @denizundav sind nach ihren Verletzungen zurück in die Mannschaft gekommen. @jacobbruunlarsen feierte nach 2.438 Tagen ebenfalls sein Comeback im Trikot mit dem Brustring.Schön, dass ihr wieder da seid, Jungs! 🤍❤#VfB #FCAVfB #VfBStuttgart #VfBStuttgart1893 #furchtlosundtreu #ausCannstatt",1.0,POSITIVE,"The comment refers positively to Deniz Undav by calling him 'Real King', suggesting admiration and praise. The use of the 'real king' phrase emphasizes a strong positive sentiment toward him.",Real King @denizundav
